CTE;Status;Empresa A;Empresa B;Motorista A;Motorista B;Dif Empresa;Dif Motorista;Maior Diferença;Margem B;Página A;Página B
3559;Divergente;6718.4;6718.4;6323.2;6977.06;0.0;-653.86;653.86;;28.0;82.0
3560;OK por arredondamento;27303.6;27303.6;28355.01;28354.79;0.0;0.22;0.22;;28.0;82.0
3561;Divergente;4522.0;4522.0;4295.9;4522.0;0.0;-226.1;226.1;;28.0;82.0
3562;Divergente;8574.8;8574.8;8070.4;8574.8;0.0;-504.4;504.4;;28.0;82.0
3563;Divergente;9244.0;9244.0;14559.7;11844.58;0.0;2715.12;2715.12;;28.0;85.0
3564;Divergente;9556.0;9556.0;14396.85;15334.49;0.0;-937.64;937.64;;28.0;85.0
3565;Divergente;6175.0;6175.0;6056.25;6175.0;0.0;-118.75;118.75;;28.0;82.0
3566;Divergente;8306.2;8306.2;8061.9;8306.2;0.0;-244.3;244.3;;28.0;82.0
3568;Divergente;6310.2;6310.2;6188.85;6310.2;0.0;-121.35;121.35;;28.0;83.0
3569;OK por arredondamento;10744.6;10744.6;11158.44;11158.27;0.0;0.17;0.17;;28.0;83.0
3570;Divergente;10580.0;10580.0;10987.56;9875.57;0.0;1111.99;1111.99;;28.0;83.0
3571;Divergente;20812.0;18314.56;18157.52;19426.32;2497.44;-1268.8;2497.44;;28.0;83.0
3572;Divergente;6260.8;6260.8;6092.24;6501.84;0.0;-409.6;409.6;;28.0;83.0
3573;Divergente;6125.6;6125.6;5960.68;6361.44;0.0;-400.76;400.76;;28.0;83.0
3574;OK por arredondamento;19405.2;19405.2;20152.39;20152.3;0.0;0.09;0.09;;28.0;85.0
3575;OK por arredondamento;23766.0;23766.0;24681.22;24680.99;0.0;0.23;0.23;;28.0;83.0
3576;OK por arredondamento;8009.35;8009.35;8317.61;8317.71;0.0;-0.1;0.1;;28.0;83.0
3577;OK por arredondamento;24174.0;24174.0;25104.94;25104.7;0.0;0.24;0.24;;28.0;83.0
3578;OK por arredondamento;3417.57;3417.57;3549.32;3549.15;0.0;0.17;0.17;;28.0;85.0
3579;OK por arredondamento;10435.65;10435.65;10837.48;10837.42;0.0;0.06;0.06;;28.0;83.0
3580;OK por arredondamento;10435.65;10435.65;10837.48;10837.42;0.0;0.06;0.06;;28.0;83.0
3581;OK por arredondamento;7976.55;7976.55;8283.55;8283.65;0.0;-0.1;0.1;;28.0;83.0
3582;OK por arredondamento;10379.1;10379.1;10778.76;10778.7;0.0;0.06;0.06;;28.0;83.0
3583;OK;15776.0;15776.0;16383.38;16383.38;0.0;0.0;0.0;;28.0;83.0
3584;OK por arredondamento;10379.1;10379.1;10778.76;10778.7;0.0;0.06;0.06;;28.0;83.0
3585;OK;21524.8;21524.8;22353.5;22353.5;0.0;0.0;0.0;;28.0;83.0
3586;OK;16483.2;16483.2;17117.8;17117.8;0.0;0.0;0.0;;28.0;83.0
3587;OK por arredondamento;10383.45;10383.45;10783.27;10783.21;0.0;0.06;0.06;;28.0;83.0
3588;OK por arredondamento;10383.45;10383.45;10783.27;10783.21;0.0;0.06;0.06;;29.0;83.0
3589;OK por arredondamento;10055.25;10055.25;10442.25;10442.38;0.0;-0.13;0.13;;29.0;83.0
3590;OK;14244.0;14244.0;14792.39;14792.39;0.0;0.0;0.0;;29.0;84.0
3591;OK por arredondamento;10629.6;10629.6;11038.96;11038.84;0.0;0.12;0.12;;29.0;84.0
3592;Divergente;5888.55;5888.55;5729.4;5888.55;0.0;-159.15;159.15;;29.0;85.0
3593;OK por arredondamento;10629.6;10629.6;11038.96;11038.84;0.0;0.12;0.12;;29.0;84.0
3594;OK por arredondamento;2867.6;2867.6;2978.02;2978.0;0.0;0.02;0.02;;29.0;84.0
3595;OK por arredondamento;13182.25;13182.25;13689.87;13689.77;0.0;0.1;0.1;;29.0;84.0
3596;OK por arredondamento;9425.9;9425.9;9788.68;9788.8;0.0;-0.12;0.12;;29.0;84.0
3597;OK por arredondamento;24327.0;24327.0;25263.83;25263.59;0.0;0.24;0.24;;29.0;84.0
3598;OK;11118.0;11118.0;11546.04;11546.04;0.0;0.0;0.0;;29.0;84.0
3599;OK por arredondamento;10081.9;10081.9;10469.93;10470.05;0.0;-0.12;0.12;;29.0;84.0
3600;Divergente;6294.6;6294.6;6125.13;6536.94;0.0;-411.81;411.81;;29.0;84.0
3601;OK por arredondamento;9146.6;9146.6;9498.98;9498.74;0.0;0.24;0.24;;29.0;84.0
3602;OK por arredondamento;10707.75;10707.75;11119.88;11120.0;0.0;-0.12;0.12;;29.0;84.0
3603;Divergente;6284.2;6284.2;6115.01;6526.14;0.0;-411.13;411.13;;29.0;84.0
3604;OK por arredondamento;20069.4;20069.4;20842.19;20842.07;0.0;0.12;0.12;;29.0;84.0
3605;OK;11318.4;11318.4;11754.16;11754.16;0.0;0.0;0.0;;29.0;84.0
3606;Divergente;6136.0;6136.0;5970.8;6372.24;0.0;-401.44;401.44;;29.0;84.0
3608;Divergente;2521.2;2521.2;2406.6;2618.27;0.0;-211.67;211.67;;29.0;84.0
3609;OK por arredondamento;20544.5;20544.5;21335.34;21335.46;0.0;-0.12;0.12;;29.0;84.0
3610;OK;15907.2;15907.2;16519.63;16519.63;0.0;0.0;0.0;;29.0;84.0
3611;OK por arredondamento;11976.0;11976.0;12437.08;12437.07;0.0;0.01;0.01;;29.0;84.0
3612;OK por arredondamento;21122.5;21122.5;21935.59;21935.72;0.0;-0.13;0.13;;29.0;85.0
3613;OK;10842.0;10842.0;11259.42;11259.42;0.0;0.0;0.0;;29.0;85.0
3614;OK por arredondamento;10782.0;10782.0;11196.99;11197.11;0.0;-0.12;0.12;;29.0;85.0
3616;OK;12048.0;12048.0;12511.85;12511.85;0.0;0.0;0.0;;29.0;85.0
3617;Divergente;3190.6;3190.6;3281.53;3190.6;0.0;90.93;90.93;;29.0;85.0
3618;Divergente;4332.9;4332.9;4110.7;4499.72;0.0;-389.02;389.02;;29.0;85.0
3619;OK;7628.8;7628.8;7922.51;7922.51;0.0;0.0;0.0;;29.0;85.0
3620;OK;27686.64;27686.64;28752.58;28752.58;0.0;0.0;0.0;;29.0;85.0
3621;OK;7713.6;7713.6;8010.57;8010.57;0.0;0.0;0.0;;29.0;85.0
3622;OK por arredondamento;15258.2;15258.2;15845.89;15845.64;0.0;0.25;0.25;;29.0;85.0
3623;OK por arredondamento;9823.0;9823.0;10201.44;10201.19;0.0;0.25;0.25;;29.0;85.0
3624;OK;6347.2;6347.2;6591.57;6591.57;0.0;0.0;0.0;;29.0;85.0
3625;OK por arredondamento;7491.7;7491.7;7780.33;7780.13;0.0;0.2;0.2;;29.0;85.0
3626;OK;14363.1;14363.1;14916.08;14916.08;0.0;0.0;0.0;;29.0;85.0
